-1_pp1_compt0,-1_pp1_compt0_smooth,time,mean_pp1_-1,std_pp1_-1,mean_pp1_-1_smooth,std_pp1_-1_smooth
0,0.016666666666666666,280260,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280320,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280380,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280440,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280500,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280560,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280620,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280680,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280740,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280800,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280860,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280920,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,280980,0.0,0.0,0.016666666666666666,0.0
1,0.016666666666666666,281040,1.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281100,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281160,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281220,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281280,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281340,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281400,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281460,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281520,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281580,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281640,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281700,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281760,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281820,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281880,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,281940,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282000,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282060,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282120,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282180,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282240,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282300,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282360,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282420,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282480,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282540,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282600,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282660,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282720,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282780,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,282840,0.0,0.0,0.016666666666666666,0.0
0,0.0,282900,0.0,0.0,0.0,0.0
0,0.0,282960,0.0,0.0,0.0,0.0
0,0.0,283020,0.0,0.0,0.0,0.0
0,0.0,283080,0.0,0.0,0.0,0.0
0,0.0,283140,0.0,0.0,0.0,0.0
0,0.0,283200,0.0,0.0,0.0,0.0
0,0.0,283260,0.0,0.0,0.0,0.0
0,0.0,283320,0.0,0.0,0.0,0.0
0,0.0,283380,0.0,0.0,0.0,0.0
0,0.0,283440,0.0,0.0,0.0,0.0
0,0.0,283500,0.0,0.0,0.0,0.0
0,0.0,283560,0.0,0.0,0.0,0.0
0,0.0,283620,0.0,0.0,0.0,0.0
0,0.0,283680,0.0,0.0,0.0,0.0
0,0.0,283740,0.0,0.0,0.0,0.0
0,0.0,283800,0.0,0.0,0.0,0.0
0,0.0,283860,0.0,0.0,0.0,0.0
0,0.0,283920,0.0,0.0,0.0,0.0
0,0.0,283980,0.0,0.0,0.0,0.0
0,0.0,284040,0.0,0.0,0.0,0.0
0,0.0,284100,0.0,0.0,0.0,0.0
0,0.0,284160,0.0,0.0,0.0,0.0
0,0.0,284220,0.0,0.0,0.0,0.0
0,0.0,284280,0.0,0.0,0.0,0.0
0,0.0,284340,0.0,0.0,0.0,0.0
0,0.0,284400,0.0,0.0,0.0,0.0
0,0.0,284460,0.0,0.0,0.0,0.0
0,0.0,284520,0.0,0.0,0.0,0.0
0,0.0,284580,0.0,0.0,0.0,0.0
0,0.0,284640,0.0,0.0,0.0,0.0
0,0.0,284700,0.0,0.0,0.0,0.0
0,0.0,284760,0.0,0.0,0.0,0.0
0,0.0,284820,0.0,0.0,0.0,0.0
0,0.0,284880,0.0,0.0,0.0,0.0
0,0.0,284940,0.0,0.0,0.0,0.0
0,0.0,285000,0.0,0.0,0.0,0.0
0,0.0,285060,0.0,0.0,0.0,0.0
0,0.0,285120,0.0,0.0,0.0,0.0
0,0.0,285180,0.0,0.0,0.0,0.0
0,0.0,285240,0.0,0.0,0.0,0.0
0,0.0,285300,0.0,0.0,0.0,0.0
0,0.0,285360,0.0,0.0,0.0,0.0
0,0.0,285420,0.0,0.0,0.0,0.0
0,0.0,285480,0.0,0.0,0.0,0.0
0,0.0,285540,0.0,0.0,0.0,0.0
0,0.0,285600,0.0,0.0,0.0,0.0
0,0.0,285660,0.0,0.0,0.0,0.0
0,0.0,285720,0.0,0.0,0.0,0.0
0,0.0,285780,0.0,0.0,0.0,0.0
0,0.0,285840,0.0,0.0,0.0,0.0
0,0.0,285900,0.0,0.0,0.0,0.0
0,0.0,285960,0.0,0.0,0.0,0.0
0,0.0,286020,0.0,0.0,0.0,0.0
0,0.0,286080,0.0,0.0,0.0,0.0
0,0.0,286140,0.0,0.0,0.0,0.0
0,0.0,286200,0.0,0.0,0.0,0.0
0,0.0,286260,0.0,0.0,0.0,0.0
0,0.0,286320,0.0,0.0,0.0,0.0
0,0.0,286380,0.0,0.0,0.0,0.0
0,0.0,286440,0.0,0.0,0.0,0.0
0,0.0,286500,0.0,0.0,0.0,0.0
0,0.0,286560,0.0,0.0,0.0,0.0
0,0.0,286620,0.0,0.0,0.0,0.0
0,0.0,286680,0.0,0.0,0.0,0.0
0,0.0,286740,0.0,0.0,0.0,0.0
0,0.0,286800,0.0,0.0,0.0,0.0
0,0.0,286860,0.0,0.0,0.0,0.0
0,0.0,286920,0.0,0.0,0.0,0.0
0,0.0,286980,0.0,0.0,0.0,0.0
0,0.0,287040,0.0,0.0,0.0,0.0
0,0.0,287100,0.0,0.0,0.0,0.0
0,0.0,287160,0.0,0.0,0.0,0.0
0,0.0,287220,0.0,0.0,0.0,0.0
0,0.0,287280,0.0,0.0,0.0,0.0
0,0.0,287340,0.0,0.0,0.0,0.0
0,0.0,287400,0.0,0.0,0.0,0.0
0,0.0,287460,0.0,0.0,0.0,0.0
0,0.0,287520,0.0,0.0,0.0,0.0
0,0.0,287580,0.0,0.0,0.0,0.0
0,0.0,287640,0.0,0.0,0.0,0.0
0,0.0,287700,0.0,0.0,0.0,0.0
0,0.0,287760,0.0,0.0,0.0,0.0
0,0.0,287820,0.0,0.0,0.0,0.0
0,0.0,287880,0.0,0.0,0.0,0.0
0,0.0,287940,0.0,0.0,0.0,0.0
0,0.0,288000,0.0,0.0,0.0,0.0
0,0.0,288060,0.0,0.0,0.0,0.0
0,0.0,288120,0.0,0.0,0.0,0.0
0,0.0,288180,0.0,0.0,0.0,0.0
0,0.0,288240,0.0,0.0,0.0,0.0
0,0.0,288300,0.0,0.0,0.0,0.0
0,0.0,288360,0.0,0.0,0.0,0.0
0,0.0,288420,0.0,0.0,0.0,0.0
0,0.0,288480,0.0,0.0,0.0,0.0
0,0.0,288540,0.0,0.0,0.0,0.0
0,0.0,288600,0.0,0.0,0.0,0.0
0,0.0,288660,0.0,0.0,0.0,0.0
0,0.0,288720,0.0,0.0,0.0,0.0
0,0.0,288780,0.0,0.0,0.0,0.0
0,0.0,288840,0.0,0.0,0.0,0.0
0,0.0,288900,0.0,0.0,0.0,0.0
0,0.0,288960,0.0,0.0,0.0,0.0
0,0.0,289020,0.0,0.0,0.0,0.0
0,0.0,289080,0.0,0.0,0.0,0.0
0,0.0,289140,0.0,0.0,0.0,0.0
0,0.0,289200,0.0,0.0,0.0,0.0
0,0.0,289260,0.0,0.0,0.0,0.0
0,0.0,289320,0.0,0.0,0.0,0.0
0,0.0,289380,0.0,0.0,0.0,0.0
0,0.0,289440,0.0,0.0,0.0,0.0
0,0.0,289500,0.0,0.0,0.0,0.0
0,0.0,289560,0.0,0.0,0.0,0.0
0,0.0,289620,0.0,0.0,0.0,0.0
0,0.0,289680,0.0,0.0,0.0,0.0
0,0.0,289740,0.0,0.0,0.0,0.0
0,0.0,289800,0.0,0.0,0.0,0.0
0,0.0,289860,0.0,0.0,0.0,0.0
0,0.0,289920,0.0,0.0,0.0,0.0
0,0.0,289980,0.0,0.0,0.0,0.0
0,0.0,290040,0.0,0.0,0.0,0.0
0,0.0,290100,0.0,0.0,0.0,0.0
0,0.0,290160,0.0,0.0,0.0,0.0
0,0.0,290220,0.0,0.0,0.0,0.0
0,0.0,290280,0.0,0.0,0.0,0.0
0,0.0,290340,0.0,0.0,0.0,0.0
0,0.0,290400,0.0,0.0,0.0,0.0
0,0.0,290460,0.0,0.0,0.0,0.0
0,0.0,290520,0.0,0.0,0.0,0.0
0,0.0,290580,0.0,0.0,0.0,0.0
0,0.0,290640,0.0,0.0,0.0,0.0
0,0.0,290700,0.0,0.0,0.0,0.0
0,0.0,290760,0.0,0.0,0.0,0.0
0,0.0,290820,0.0,0.0,0.0,0.0
0,0.0,290880,0.0,0.0,0.0,0.0
0,0.0,290940,0.0,0.0,0.0,0.0
0,0.0,291000,0.0,0.0,0.0,0.0
0,0.0,291060,0.0,0.0,0.0,0.0
0,0.0,291120,0.0,0.0,0.0,0.0
0,0.0,291180,0.0,0.0,0.0,0.0
0,0.0,291240,0.0,0.0,0.0,0.0
0,0.0,291300,0.0,0.0,0.0,0.0
0,0.0,291360,0.0,0.0,0.0,0.0
0,0.0,291420,0.0,0.0,0.0,0.0
0,0.0,291480,0.0,0.0,0.0,0.0
0,0.0,291540,0.0,0.0,0.0,0.0
0,0.0,291600,0.0,0.0,0.0,0.0
0,0.0,291660,0.0,0.0,0.0,0.0
0,0.0,291720,0.0,0.0,0.0,0.0
0,0.0,291780,0.0,0.0,0.0,0.0
0,0.0,291840,0.0,0.0,0.0,0.0
0,0.0,291900,0.0,0.0,0.0,0.0
0,0.0,291960,0.0,0.0,0.0,0.0
0,0.0,292020,0.0,0.0,0.0,0.0
0,0.0,292080,0.0,0.0,0.0,0.0
0,0.0,292140,0.0,0.0,0.0,0.0
0,0.0,292200,0.0,0.0,0.0,0.0
0,0.0,292260,0.0,0.0,0.0,0.0
0,0.0,292320,0.0,0.0,0.0,0.0
0,0.0,292380,0.0,0.0,0.0,0.0
0,0.0,292440,0.0,0.0,0.0,0.0
0,0.0,292500,0.0,0.0,0.0,0.0
0,0.0,292560,0.0,0.0,0.0,0.0
0,0.0,292620,0.0,0.0,0.0,0.0
0,0.0,292680,0.0,0.0,0.0,0.0
0,0.0,292740,0.0,0.0,0.0,0.0
0,0.0,292800,0.0,0.0,0.0,0.0
0,0.0,292860,0.0,0.0,0.0,0.0
0,0.0,292920,0.0,0.0,0.0,0.0
0,0.0,292980,0.0,0.0,0.0,0.0
0,0.0,293040,0.0,0.0,0.0,0.0
0,0.0,293100,0.0,0.0,0.0,0.0
0,0.0,293160,0.0,0.0,0.0,0.0
0,0.0,293220,0.0,0.0,0.0,0.0
0,0.0,293280,0.0,0.0,0.0,0.0
0,0.0,293340,0.0,0.0,0.0,0.0
0,0.0,293400,0.0,0.0,0.0,0.0
0,0.0,293460,0.0,0.0,0.0,0.0
0,0.0,293520,0.0,0.0,0.0,0.0
0,0.0,293580,0.0,0.0,0.0,0.0
0,0.0,293640,0.0,0.0,0.0,0.0
0,0.0,293700,0.0,0.0,0.0,0.0
0,0.0,293760,0.0,0.0,0.0,0.0
0,0.0,293820,0.0,0.0,0.0,0.0
0,0.0,293880,0.0,0.0,0.0,0.0
0,0.0,293940,0.0,0.0,0.0,0.0
0,0.0,294000,0.0,0.0,0.0,0.0
0,0.0,294060,0.0,0.0,0.0,0.0
0,0.0,294120,0.0,0.0,0.0,0.0
0,0.0,294180,0.0,0.0,0.0,0.0
0,0.0,294240,0.0,0.0,0.0,0.0
0,0.0,294300,0.0,0.0,0.0,0.0
0,0.0,294360,0.0,0.0,0.0,0.0
0,0.0,294420,0.0,0.0,0.0,0.0
0,0.0,294480,0.0,0.0,0.0,0.0
0,0.0,294540,0.0,0.0,0.0,0.0
0,0.0,294600,0.0,0.0,0.0,0.0
0,0.0,294660,0.0,0.0,0.0,0.0
0,0.0,294720,0.0,0.0,0.0,0.0
0,0.0,294780,0.0,0.0,0.0,0.0
0,0.0,294840,0.0,0.0,0.0,0.0
0,0.0,294900,0.0,0.0,0.0,0.0
0,0.0,294960,0.0,0.0,0.0,0.0
0,0.0,295020,0.0,0.0,0.0,0.0
0,0.0,295080,0.0,0.0,0.0,0.0
0,0.0,295140,0.0,0.0,0.0,0.0
0,0.0,295200,0.0,0.0,0.0,0.0
0,0.0,295260,0.0,0.0,0.0,0.0
0,0.0,295320,0.0,0.0,0.0,0.0
0,0.0,295380,0.0,0.0,0.0,0.0
0,0.0,295440,0.0,0.0,0.0,0.0
0,0.0,295500,0.0,0.0,0.0,0.0
0,0.0,295560,0.0,0.0,0.0,0.0
0,0.0,295620,0.0,0.0,0.0,0.0
0,0.0,295680,0.0,0.0,0.0,0.0
0,0.0,295740,0.0,0.0,0.0,0.0
0,0.0,295800,0.0,0.0,0.0,0.0
0,0.0,295860,0.0,0.0,0.0,0.0
0,0.0,295920,0.0,0.0,0.0,0.0
0,0.0,295980,0.0,0.0,0.0,0.0
0,0.0,296040,0.0,0.0,0.0,0.0
0,0.0,296100,0.0,0.0,0.0,0.0
0,0.0,296160,0.0,0.0,0.0,0.0
0,0.0,296220,0.0,0.0,0.0,0.0
0,0.0,296280,0.0,0.0,0.0,0.0
0,0.0,296340,0.0,0.0,0.0,0.0
0,0.0,296400,0.0,0.0,0.0,0.0
0,0.0,296460,0.0,0.0,0.0,0.0
0,0.0,296520,0.0,0.0,0.0,0.0
0,0.0,296580,0.0,0.0,0.0,0.0
0,0.0,296640,0.0,0.0,0.0,0.0
0,0.0,296700,0.0,0.0,0.0,0.0
0,0.0,296760,0.0,0.0,0.0,0.0
0,0.0,296820,0.0,0.0,0.0,0.0
0,0.0,296880,0.0,0.0,0.0,0.0
0,0.0,296940,0.0,0.0,0.0,0.0
0,0.0,297000,0.0,0.0,0.0,0.0
0,0.0,297060,0.0,0.0,0.0,0.0
0,0.0,297120,0.0,0.0,0.0,0.0
0,0.0,297180,0.0,0.0,0.0,0.0
0,0.0,297240,0.0,0.0,0.0,0.0
0,0.0,297300,0.0,0.0,0.0,0.0
0,0.0,297360,0.0,0.0,0.0,0.0
0,0.0,297420,0.0,0.0,0.0,0.0
0,0.0,297480,0.0,0.0,0.0,0.0
0,0.0,297540,0.0,0.0,0.0,0.0
0,0.0,297600,0.0,0.0,0.0,0.0
0,0.0,297660,0.0,0.0,0.0,0.0
0,0.0,297720,0.0,0.0,0.0,0.0
0,0.0,297780,0.0,0.0,0.0,0.0
0,0.0,297840,0.0,0.0,0.0,0.0
0,0.0,297900,0.0,0.0,0.0,0.0
0,0.0,297960,0.0,0.0,0.0,0.0
0,0.0,298020,0.0,0.0,0.0,0.0
0,0.0,298080,0.0,0.0,0.0,0.0
0,0.0,298140,0.0,0.0,0.0,0.0
0,0.0,298200,0.0,0.0,0.0,0.0
0,0.0,298260,0.0,0.0,0.0,0.0
0,0.0,298320,0.0,0.0,0.0,0.0
0,0.0,298380,0.0,0.0,0.0,0.0
0,0.0,298440,0.0,0.0,0.0,0.0
0,0.0,298500,0.0,0.0,0.0,0.0
0,0.0,298560,0.0,0.0,0.0,0.0
0,0.0,298620,0.0,0.0,0.0,0.0
0,0.0,298680,0.0,0.0,0.0,0.0
0,0.0,298740,0.0,0.0,0.0,0.0
0,0.0,298800,0.0,0.0,0.0,0.0
0,0.0,298860,0.0,0.0,0.0,0.0
0,0.0,298920,0.0,0.0,0.0,0.0
0,0.0,298980,0.0,0.0,0.0,0.0
0,0.0,299040,0.0,0.0,0.0,0.0
0,0.0,299100,0.0,0.0,0.0,0.0
0,0.0,299160,0.0,0.0,0.0,0.0
0,0.0,299220,0.0,0.0,0.0,0.0
0,0.0,299280,0.0,0.0,0.0,0.0
0,0.0,299340,0.0,0.0,0.0,0.0
0,0.0,299400,0.0,0.0,0.0,0.0
0,0.0,299460,0.0,0.0,0.0,0.0
0,0.0,299520,0.0,0.0,0.0,0.0
0,0.0,299580,0.0,0.0,0.0,0.0
0,0.0,299640,0.0,0.0,0.0,0.0
0,0.0,299700,0.0,0.0,0.0,0.0
0,0.0,299760,0.0,0.0,0.0,0.0
0,0.0,299820,0.0,0.0,0.0,0.0
0,0.0,299880,0.0,0.0,0.0,0.0
0,0.0,299940,0.0,0.0,0.0,0.0
0,0.0,300000,0.0,0.0,0.0,0.0
0,0.0,300060,0.0,0.0,0.0,0.0
0,0.0,300120,0.0,0.0,0.0,0.0
0,0.0,300180,0.0,0.0,0.0,0.0
0,0.0,300240,0.0,0.0,0.0,0.0
0,0.0,300300,0.0,0.0,0.0,0.0
0,0.0,300360,0.0,0.0,0.0,0.0
0,0.0,300420,0.0,0.0,0.0,0.0
0,0.0,300480,0.0,0.0,0.0,0.0
0,0.0,300540,0.0,0.0,0.0,0.0
0,0.0,300600,0.0,0.0,0.0,0.0
0,0.0,300660,0.0,0.0,0.0,0.0
0,0.0,300720,0.0,0.0,0.0,0.0
0,0.0,300780,0.0,0.0,0.0,0.0
0,0.0,300840,0.0,0.0,0.0,0.0
0,0.0,300900,0.0,0.0,0.0,0.0
0,0.0,300960,0.0,0.0,0.0,0.0
0,0.0,301020,0.0,0.0,0.0,0.0
0,0.0,301080,0.0,0.0,0.0,0.0
0,0.0,301140,0.0,0.0,0.0,0.0
0,0.0,301200,0.0,0.0,0.0,0.0
0,0.0,301260,0.0,0.0,0.0,0.0
0,0.0,301320,0.0,0.0,0.0,0.0
0,0.0,301380,0.0,0.0,0.0,0.0
0,0.0,301440,0.0,0.0,0.0,0.0
0,0.0,301500,0.0,0.0,0.0,0.0
0,0.0,301560,0.0,0.0,0.0,0.0
0,0.0,301620,0.0,0.0,0.0,0.0
0,0.0,301680,0.0,0.0,0.0,0.0
0,0.0,301740,0.0,0.0,0.0,0.0
0,0.0,301800,0.0,0.0,0.0,0.0
0,0.0,301860,0.0,0.0,0.0,0.0
0,0.0,301920,0.0,0.0,0.0,0.0
0,0.0,301980,0.0,0.0,0.0,0.0
0,0.0,302040,0.0,0.0,0.0,0.0
0,0.0,302100,0.0,0.0,0.0,0.0
0,0.0,302160,0.0,0.0,0.0,0.0
0,0.0,302220,0.0,0.0,0.0,0.0
0,0.0,302280,0.0,0.0,0.0,0.0
0,0.0,302340,0.0,0.0,0.0,0.0
0,0.0,302400,0.0,0.0,0.0,0.0
0,0.0,302460,0.0,0.0,0.0,0.0
0,0.0,302520,0.0,0.0,0.0,0.0
0,0.0,302580,0.0,0.0,0.0,0.0
0,0.0,302640,0.0,0.0,0.0,0.0
0,0.0,302700,0.0,0.0,0.0,0.0
0,0.0,302760,0.0,0.0,0.0,0.0
0,0.0,302820,0.0,0.0,0.0,0.0
0,0.0,302880,0.0,0.0,0.0,0.0
0,0.0,302940,0.0,0.0,0.0,0.0
0,0.0,303000,0.0,0.0,0.0,0.0
0,0.0,303060,0.0,0.0,0.0,0.0
0,0.0,303120,0.0,0.0,0.0,0.0
0,0.0,303180,0.0,0.0,0.0,0.0
0,0.0,303240,0.0,0.0,0.0,0.0
0,0.0,303300,0.0,0.0,0.0,0.0
0,0.0,303360,0.0,0.0,0.0,0.0
0,0.0,303420,0.0,0.0,0.0,0.0
0,0.0,303480,0.0,0.0,0.0,0.0
0,0.0,303540,0.0,0.0,0.0,0.0
0,0.0,303600,0.0,0.0,0.0,0.0
0,0.0,303660,0.0,0.0,0.0,0.0
0,0.0,303720,0.0,0.0,0.0,0.0
0,0.0,303780,0.0,0.0,0.0,0.0
0,0.0,303840,0.0,0.0,0.0,0.0
0,0.0,303900,0.0,0.0,0.0,0.0
0,0.0,303960,0.0,0.0,0.0,0.0
0,0.0,304020,0.0,0.0,0.0,0.0
0,0.0,304080,0.0,0.0,0.0,0.0
0,0.0,304140,0.0,0.0,0.0,0.0
0,0.0,304200,0.0,0.0,0.0,0.0
0,0.0,304260,0.0,0.0,0.0,0.0
0,0.0,304320,0.0,0.0,0.0,0.0
0,0.0,304380,0.0,0.0,0.0,0.0
0,0.0,304440,0.0,0.0,0.0,0.0
0,0.0,304500,0.0,0.0,0.0,0.0
0,0.0,304560,0.0,0.0,0.0,0.0
0,0.0,304620,0.0,0.0,0.0,0.0
0,0.0,304680,0.0,0.0,0.0,0.0
0,0.0,304740,0.0,0.0,0.0,0.0
0,0.0,304800,0.0,0.0,0.0,0.0
0,0.0,304860,0.0,0.0,0.0,0.0
0,0.0,304920,0.0,0.0,0.0,0.0
0,0.0,304980,0.0,0.0,0.0,0.0
0,0.0,305040,0.0,0.0,0.0,0.0
0,0.0,305100,0.0,0.0,0.0,0.0
0,0.0,305160,0.0,0.0,0.0,0.0
0,0.0,305220,0.0,0.0,0.0,0.0
0,0.0,305280,0.0,0.0,0.0,0.0
0,0.0,305340,0.0,0.0,0.0,0.0
0,0.0,305400,0.0,0.0,0.0,0.0
0,0.0,305460,0.0,0.0,0.0,0.0
0,0.0,305520,0.0,0.0,0.0,0.0
0,0.0,305580,0.0,0.0,0.0,0.0
0,0.0,305640,0.0,0.0,0.0,0.0
0,0.0,305700,0.0,0.0,0.0,0.0
0,0.0,305760,0.0,0.0,0.0,0.0
0,0.0,305820,0.0,0.0,0.0,0.0
0,0.0,305880,0.0,0.0,0.0,0.0
0,0.0,305940,0.0,0.0,0.0,0.0
0,0.0,306000,0.0,0.0,0.0,0.0
0,0.0,306060,0.0,0.0,0.0,0.0
0,0.0,306120,0.0,0.0,0.0,0.0
0,0.0,306180,0.0,0.0,0.0,0.0
0,0.0,306240,0.0,0.0,0.0,0.0
0,0.0,306300,0.0,0.0,0.0,0.0
0,0.016666666666666666,306360,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306420,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306480,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306540,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306600,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306660,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306720,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306780,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306840,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306900,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,306960,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307020,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307080,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307140,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307200,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307260,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307320,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307380,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307440,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307500,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307560,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307620,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307680,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307740,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307800,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307860,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307920,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,307980,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308040,0.0,0.0,0.016666666666666666,0.0
1,0.016666666666666666,308100,1.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308160,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308220,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308280,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308340,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308400,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308460,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308520,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308580,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308640,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308700,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308760,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308820,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308880,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,308940,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309000,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309060,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309120,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309180,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309240,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309300,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309360,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309420,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309480,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309540,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309600,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309660,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309720,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309780,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309840,0.0,0.0,0.016666666666666666,0.0
0,0.016666666666666666,309900,0.0,0.0,0.016666666666666666,0.0
0,0.0,309960,0.0,0.0,0.0,0.0
0,0.0,310020,0.0,0.0,0.0,0.0
0,0.0,310080,0.0,0.0,0.0,0.0
0,0.0,310140,0.0,0.0,0.0,0.0
0,0.0,310200,0.0,0.0,0.0,0.0
0,0.0,310260,0.0,0.0,0.0,0.0
0,0.0,310320,0.0,0.0,0.0,0.0
0,0.0,310380,0.0,0.0,0.0,0.0
0,0.0,310440,0.0,0.0,0.0,0.0
0,0.0,310500,0.0,0.0,0.0,0.0
0,0.0,310560,0.0,0.0,0.0,0.0
0,0.0,310620,0.0,0.0,0.0,0.0
0,0.0,310680,0.0,0.0,0.0,0.0
0,0.0,310740,0.0,0.0,0.0,0.0
0,0.0,310800,0.0,0.0,0.0,0.0
0,0.0,310860,0.0,0.0,0.0,0.0
0,0.0,310920,0.0,0.0,0.0,0.0
0,0.0,310980,0.0,0.0,0.0,0.0
0,0.0,311040,0.0,0.0,0.0,0.0
0,0.0,311100,0.0,0.0,0.0,0.0
